crop ID,soil_type,Seedling Stage,MOI,temp,humidity,result
Wheat,Black Soil,Fruit/Grain/Bulb Formation,6,46,17,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,7,25,80,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,8,26,77,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,9,27,74,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,10,28,71,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,11,29,68,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,12,30,65,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,13,31,62,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,14,32,59,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,15,33,56,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,16,34,53,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,17,35,50,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,18,36,47,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,19,37,44,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,20,38,41,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,21,39,38,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,22,40,35,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,23,41,32,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,24,42,29,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,25,43,26,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,26,44,23,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,27,45,20,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,28,46,17,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,29,25,80,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,30,26,77,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,31,27,74,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,32,28,71,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,33,29,68,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,34,30,65,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,35,31,62,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,36,32,59,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,37,33,56,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,38,34,53,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,39,35,50,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,40,36,47,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,41,37,44,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,42,38,41,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,43,39,38,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,44,40,35,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,45,41,32,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,46,42,29,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,47,43,26,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,48,44,23,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,49,45,20,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,50,46,17,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,51,25,80,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,52,26,77,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,53,27,74,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,54,28,71,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,55,29,68,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,56,30,65,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,57,31,62,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,58,32,59,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,59,33,56,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,60,34,53,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,61,35,50,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,62,36,47,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,63,37,44,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,64,38,41,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,65,39,38,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,66,40,35,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,67,41,32,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,68,42,29,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,69,43,26,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,70,44,23,2
Wheat,Black Soil,Fruit/Grain/Bulb Formation,71,45,20,2
Wheat,Black Soil,Fruit/Grain/Bulb Formation,72,46,17,2
Wheat,Black Soil,Fruit/Grain/Bulb Formation,73,25,80,2
Wheat,Black Soil,Fruit/Grain/Bulb Formation,74,26,77,2
Wheat,Black Soil,Fruit/Grain/Bulb Formation,75,27,74,2
Wheat,Black Soil,Fruit/Grain/Bulb Formation,76,28,71,2
Wheat,Black Soil,Fruit/Grain/Bulb Formation,77,29,68,2
Wheat,Black Soil,Fruit/Grain/Bulb Formation,78,30,65,2
Wheat,Black Soil,Fruit/Grain/Bulb Formation,79,31,62,2
Wheat,Black Soil,Fruit/Grain/Bulb Formation,80,32,59,2
Wheat,Black Soil,Fruit/Grain/Bulb Formation,81,33,56,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,82,34,53,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,83,35,50,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,84,36,47,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,85,37,44,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,86,38,41,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,87,39,38,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,88,40,35,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,89,41,32,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,90,42,29,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,91,43,26,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,92,44,23,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,93,45,20,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,94,46,17,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,95,25,80,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,96,26,77,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,97,27,74,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,98,28,71,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,99,29,68,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,100,30,65,0
Wheat,Black Soil,Maturation,1,31,62,1
Wheat,Black Soil,Maturation,2,32,59,1
Wheat,Black Soil,Maturation,3,33,56,1
Wheat,Black Soil,Maturation,4,34,53,1
Wheat,Black Soil,Maturation,5,35,50,1
Wheat,Black Soil,Maturation,6,36,47,1
Wheat,Black Soil,Maturation,7,37,44,1
Wheat,Black Soil,Maturation,8,38,41,1
Wheat,Black Soil,Maturation,9,39,38,1
Wheat,Black Soil,Maturation,10,40,35,1
Wheat,Black Soil,Maturation,11,41,32,1
Wheat,Black Soil,Maturation,12,42,29,1
Wheat,Black Soil,Maturation,13,43,26,1
Wheat,Black Soil,Maturation,14,44,23,1
Wheat,Black Soil,Maturation,15,45,20,1
Wheat,Black Soil,Maturation,16,46,17,1
Wheat,Black Soil,Maturation,17,25,80,1
Wheat,Black Soil,Maturation,18,26,77,1
Wheat,Black Soil,Maturation,19,27,74,1
Wheat,Black Soil,Maturation,20,28,71,1
Wheat,Black Soil,Maturation,21,29,68,1
Wheat,Black Soil,Maturation,22,30,65,1
Wheat,Black Soil,Maturation,23,31,62,1
Wheat,Black Soil,Maturation,24,32,59,1
Wheat,Black Soil,Maturation,25,33,56,1
Wheat,Black Soil,Maturation,26,34,53,1
Wheat,Black Soil,Maturation,27,35,50,1
Wheat,Black Soil,Maturation,28,36,47,1
Wheat,Black Soil,Maturation,29,37,44,1
Wheat,Black Soil,Maturation,30,38,41,1
Wheat,Black Soil,Maturation,31,39,38,1
Wheat,Black Soil,Maturation,32,40,35,1
Wheat,Black Soil,Maturation,33,41,32,1
Wheat,Black Soil,Maturation,34,42,29,1
Wheat,Black Soil,Maturation,35,43,26,1
Wheat,Black Soil,Maturation,36,44,23,1
Wheat,Black Soil,Maturation,37,45,20,1
Wheat,Black Soil,Maturation,38,46,17,1
Wheat,Black Soil,Maturation,39,25,80,1
Wheat,Black Soil,Maturation,40,26,77,1
Wheat,Black Soil,Maturation,41,27,74,1
Wheat,Black Soil,Maturation,42,28,71,1
Wheat,Black Soil,Maturation,43,29,68,1
Wheat,Black Soil,Maturation,44,30,65,1
Wheat,Black Soil,Maturation,45,31,62,1
Wheat,Black Soil,Maturation,46,32,59,1
Wheat,Black Soil,Maturation,47,33,56,1
Wheat,Black Soil,Maturation,48,34,53,1
Wheat,Black Soil,Maturation,49,35,50,1
Wheat,Black Soil,Maturation,50,36,47,1
Wheat,Black Soil,Maturation,51,37,44,1
Wheat,Black Soil,Maturation,52,38,41,1
Wheat,Black Soil,Maturation,53,39,38,1
Wheat,Black Soil,Maturation,54,40,35,1
Wheat,Black Soil,Maturation,55,41,32,1
Wheat,Black Soil,Maturation,56,42,29,1
Wheat,Black Soil,Maturation,57,43,26,1
Wheat,Black Soil,Maturation,58,44,23,1
Wheat,Black Soil,Maturation,59,45,20,1
Wheat,Black Soil,Maturation,60,46,17,1
Wheat,Black Soil,Maturation,61,25,80,1
Wheat,Black Soil,Maturation,62,26,77,1
Wheat,Black Soil,Maturation,63,27,74,1
Wheat,Black Soil,Maturation,64,28,71,1
Wheat,Black Soil,Maturation,65,29,68,1
Wheat,Black Soil,Maturation,66,30,65,1
Wheat,Black Soil,Maturation,67,31,62,1
Wheat,Black Soil,Maturation,68,32,59,1
Wheat,Black Soil,Maturation,69,33,56,1
Wheat,Black Soil,Maturation,70,34,53,2
Wheat,Black Soil,Maturation,71,35,50,2
Wheat,Black Soil,Maturation,72,36,47,2
Wheat,Black Soil,Maturation,73,37,44,2
Wheat,Black Soil,Maturation,74,38,41,2
Wheat,Black Soil,Maturation,75,39,38,2
Wheat,Black Soil,Maturation,76,40,35,2
Wheat,Black Soil,Maturation,77,41,32,2
Wheat,Black Soil,Maturation,78,42,29,2
Wheat,Black Soil,Maturation,79,43,26,2
Wheat,Black Soil,Maturation,80,44,23,2
Wheat,Black Soil,Maturation,81,45,20,0
Wheat,Black Soil,Maturation,82,46,17,0
Wheat,Black Soil,Maturation,83,25,80,0
Wheat,Black Soil,Maturation,84,26,77,0
Wheat,Black Soil,Maturation,85,27,74,0
Wheat,Black Soil,Maturation,86,28,71,0
Wheat,Black Soil,Maturation,87,29,68,0
Wheat,Black Soil,Maturation,88,30,65,0
Wheat,Black Soil,Maturation,89,31,62,0
Wheat,Black Soil,Maturation,90,32,59,0
Wheat,Black Soil,Maturation,91,33,56,0
Wheat,Black Soil,Maturation,92,34,53,0
Wheat,Black Soil,Maturation,93,35,50,0
Wheat,Black Soil,Maturation,94,36,47,0
Wheat,Black Soil,Maturation,95,37,44,0
Wheat,Black Soil,Maturation,96,38,41,0
Wheat,Black Soil,Maturation,97,39,38,0
Wheat,Black Soil,Maturation,98,40,35,0
Wheat,Black Soil,Maturation,99,41,32,0
Wheat,Black Soil,Maturation,100,42,29,0
Wheat,Black Soil,Harvest,1,43,26,1
Wheat,Black Soil,Harvest,2,44,23,1
Wheat,Black Soil,Harvest,3,45,20,1
Wheat,Black Soil,Harvest,4,46,17,1
Wheat,Black Soil,Harvest,5,25,80,1
Wheat,Black Soil,Harvest,6,26,77,1
Wheat,Black Soil,Harvest,7,27,74,1
Wheat,Black Soil,Harvest,8,28,71,1
Wheat,Black Soil,Harvest,9,29,68,1
Wheat,Black Soil,Harvest,10,30,65,1
Wheat,Black Soil,Harvest,11,31,62,1
Wheat,Black Soil,Harvest,12,32,59,1
Wheat,Black Soil,Harvest,13,33,56,1
Wheat,Black Soil,Harvest,14,34,53,1
Wheat,Black Soil,Harvest,15,35,50,1
Wheat,Black Soil,Harvest,16,36,47,1
Wheat,Black Soil,Harvest,17,37,44,1
Wheat,Black Soil,Harvest,18,38,41,1
Wheat,Black Soil,Harvest,19,39,38,1
Wheat,Black Soil,Harvest,20,40,35,1
Wheat,Black Soil,Harvest,21,41,32,1
Wheat,Black Soil,Harvest,22,42,29,1
Wheat,Black Soil,Harvest,23,43,26,1
Wheat,Black Soil,Harvest,24,44,23,1
Wheat,Black Soil,Harvest,25,45,20,1
Wheat,Black Soil,Harvest,26,46,17,1
Wheat,Black Soil,Harvest,27,25,80,1
Wheat,Black Soil,Harvest,28,26,77,1
Wheat,Black Soil,Harvest,29,27,74,1
Wheat,Black Soil,Harvest,30,28,71,1
Wheat,Black Soil,Harvest,31,29,68,1
Wheat,Black Soil,Harvest,32,30,65,1
Wheat,Black Soil,Harvest,33,31,62,1
Wheat,Black Soil,Harvest,34,32,59,1
Wheat,Black Soil,Harvest,35,33,56,1
Wheat,Black Soil,Harvest,36,34,53,1
Wheat,Black Soil,Harvest,37,35,50,1
Wheat,Black Soil,Harvest,38,36,47,1
Wheat,Black Soil,Harvest,39,37,44,1
Wheat,Black Soil,Harvest,40,38,41,1
Wheat,Black Soil,Harvest,41,39,38,1
Wheat,Black Soil,Harvest,42,40,35,1
Wheat,Black Soil,Harvest,43,41,32,1
Wheat,Black Soil,Harvest,44,42,29,1
Wheat,Black Soil,Harvest,45,43,26,1
Wheat,Black Soil,Harvest,46,44,23,1
Wheat,Black Soil,Harvest,47,45,20,1
Wheat,Black Soil,Harvest,48,46,17,1
Wheat,Black Soil,Harvest,49,25,80,1
Wheat,Black Soil,Harvest,50,26,77,1
Wheat,Black Soil,Harvest,51,27,74,1
Wheat,Black Soil,Harvest,52,28,71,1
Wheat,Black Soil,Harvest,53,29,68,1
Wheat,Black Soil,Harvest,54,30,65,1
Wheat,Black Soil,Harvest,55,31,62,1
Wheat,Black Soil,Harvest,56,32,59,1
Wheat,Black Soil,Harvest,57,33,56,1
Wheat,Black Soil,Harvest,58,34,53,1
Wheat,Black Soil,Harvest,59,35,50,1
Wheat,Black Soil,Harvest,60,36,47,2
Wheat,Black Soil,Harvest,61,37,44,2
Wheat,Black Soil,Harvest,62,38,41,2
Wheat,Black Soil,Harvest,63,39,38,2
Wheat,Black Soil,Harvest,64,40,35,2
Wheat,Black Soil,Harvest,65,41,32,2
Wheat,Black Soil,Harvest,66,42,29,2
Wheat,Black Soil,Harvest,67,43,26,2
Wheat,Black Soil,Harvest,68,44,23,2
Wheat,Black Soil,Harvest,69,45,20,2
Wheat,Black Soil,Harvest,70,46,17,2
Wheat,Black Soil,Harvest,71,25,80,0
Wheat,Black Soil,Harvest,72,26,77,0
Wheat,Black Soil,Harvest,73,27,74,0
Wheat,Black Soil,Harvest,74,28,71,0
Wheat,Black Soil,Harvest,75,29,68,0
Wheat,Black Soil,Harvest,76,30,65,0
Wheat,Black Soil,Harvest,77,31,62,0
Wheat,Black Soil,Harvest,78,32,59,0
Wheat,Black Soil,Harvest,79,33,56,0
Wheat,Black Soil,Harvest,80,34,53,0
Wheat,Black Soil,Harvest,81,35,50,0
Wheat,Black Soil,Harvest,82,36,47,0
Wheat,Black Soil,Harvest,83,37,44,0
Wheat,Black Soil,Harvest,84,38,41,0
Wheat,Black Soil,Harvest,85,39,38,0
Wheat,Black Soil,Harvest,86,40,35,0
Wheat,Black Soil,Harvest,87,41,32,0
Wheat,Black Soil,Harvest,88,42,29,0
Wheat,Black Soil,Harvest,89,43,26,0
Wheat,Black Soil,Harvest,90,44,23,0
Wheat,Black Soil,Harvest,91,45,20,0
Wheat,Black Soil,Harvest,92,46,17,0
Wheat,Black Soil,Harvest,93,25,80,0
Wheat,Black Soil,Harvest,94,26,77,0
Wheat,Black Soil,Harvest,95,27,74,0
Wheat,Black Soil,Harvest,96,28,71,0
Wheat,Black Soil,Harvest,97,29,68,0
Wheat,Black Soil,Harvest,98,30,65,0
Wheat,Black Soil,Harvest,99,31,62,0
Wheat,Black Soil,Harvest,100,32,59,0
Wheat,Alluvial Soil,Germination,1,33,56,1
Wheat,Alluvial Soil,Germination,2,34,53,1
Wheat,Alluvial Soil,Germination,3,35,50,1
Wheat,Alluvial Soil,Germination,4,36,47,1
Wheat,Alluvial Soil,Germination,5,37,44,1
Wheat,Alluvial Soil,Germination,6,38,41,1
Wheat,Alluvial Soil,Germination,7,39,38,1
Wheat,Alluvial Soil,Germination,8,40,35,1
Wheat,Alluvial Soil,Germination,9,41,32,1
Wheat,Alluvial Soil,Germination,10,42,29,1
Wheat,Alluvial Soil,Germination,11,43,26,1
Wheat,Alluvial Soil,Germination,12,44,23,1
Wheat,Alluvial Soil,Germination,13,45,20,1
Wheat,Alluvial Soil,Germination,14,46,17,1
Wheat,Alluvial Soil,Germination,15,25,80,1
Wheat,Alluvial Soil,Germination,16,26,77,1
Wheat,Alluvial Soil,Germination,17,27,74,1
Wheat,Alluvial Soil,Germination,18,28,71,1
Wheat,Alluvial Soil,Germination,19,29,68,1
Wheat,Alluvial Soil,Germination,20,30,65,1
Wheat,Alluvial Soil,Germination,21,31,62,1
Wheat,Alluvial Soil,Germination,22,32,59,1
Wheat,Alluvial Soil,Germination,23,33,56,1
Wheat,Alluvial Soil,Germination,24,34,53,1
Wheat,Alluvial Soil,Germination,25,35,50,1
Wheat,Alluvial Soil,Germination,26,36,47,1
Wheat,Alluvial Soil,Germination,27,37,44,1
Wheat,Alluvial Soil,Germination,28,38,41,1
Wheat,Alluvial Soil,Germination,29,39,38,1
Wheat,Alluvial Soil,Germination,30,40,35,1
Wheat,Alluvial Soil,Germination,31,41,32,2
Wheat,Alluvial Soil,Germination,32,42,29,2
Wheat,Alluvial Soil,Germination,33,43,26,2
Wheat,Alluvial Soil,Germination,34,44,23,2
Wheat,Alluvial Soil,Germination,35,45,20,2
Wheat,Alluvial Soil,Germination,36,46,17,2
Wheat,Alluvial Soil,Germination,37,25,80,2
Wheat,Alluvial Soil,Germination,38,26,77,2
Wheat,Alluvial Soil,Germination,39,27,74,2
Wheat,Alluvial Soil,Germination,40,28,71,2
Wheat,Alluvial Soil,Germination,41,29,68,0
Wheat,Alluvial Soil,Germination,42,30,65,0
Wheat,Alluvial Soil,Germination,43,31,62,0
Wheat,Alluvial Soil,Germination,44,32,59,0
Wheat,Alluvial Soil,Germination,45,33,56,0
Wheat,Alluvial Soil,Germination,46,34,53,0
Wheat,Alluvial Soil,Germination,47,35,50,0
Wheat,Alluvial Soil,Germination,48,36,47,0
Wheat,Alluvial Soil,Germination,49,37,44,0
Wheat,Alluvial Soil,Germination,50,38,41,0
Wheat,Alluvial Soil,Germination,51,39,38,0
Wheat,Alluvial Soil,Germination,52,40,35,0
Wheat,Alluvial Soil,Germination,53,41,32,0
Wheat,Alluvial Soil,Germination,54,42,29,0
Wheat,Alluvial Soil,Germination,55,43,26,0
Wheat,Alluvial Soil,Germination,56,44,23,0
Wheat,Alluvial Soil,Germination,57,45,20,0
Wheat,Alluvial Soil,Germination,58,46,17,0
Wheat,Alluvial Soil,Germination,59,25,80,0
Wheat,Alluvial Soil,Germination,60,26,77,0
Wheat,Alluvial Soil,Germination,61,27,74,0
Wheat,Alluvial Soil,Germination,62,28,71,0
Wheat,Alluvial Soil,Germination,63,29,68,0
Wheat,Alluvial Soil,Germination,64,30,65,0
Wheat,Alluvial Soil,Germination,65,31,62,0
Wheat,Alluvial Soil,Germination,66,32,59,0
Wheat,Alluvial Soil,Germination,67,33,56,0
Wheat,Alluvial Soil,Germination,68,34,53,0
Wheat,Alluvial Soil,Germination,69,35,50,0
Wheat,Alluvial Soil,Germination,70,36,47,0
Wheat,Alluvial Soil,Germination,71,37,44,0
Wheat,Alluvial Soil,Germination,72,38,41,0
Wheat,Alluvial Soil,Germination,73,39,38,0
Wheat,Alluvial Soil,Germination,74,40,35,0
Wheat,Alluvial Soil,Germination,75,41,32,0
Wheat,Alluvial Soil,Germination,76,42,29,0
Wheat,Alluvial Soil,Germination,77,43,26,0
Wheat,Alluvial Soil,Germination,78,44,23,0
Wheat,Alluvial Soil,Germination,79,45,20,0
Wheat,Alluvial Soil,Germination,80,46,17,0
Wheat,Alluvial Soil,Germination,81,25,80,0
Wheat,Alluvial Soil,Germination,82,26,77,0
Wheat,Alluvial Soil,Germination,83,27,74,0
Wheat,Alluvial Soil,Germination,84,28,71,0
Wheat,Alluvial Soil,Germination,85,29,68,0
Wheat,Alluvial Soil,Germination,86,30,65,0
Wheat,Alluvial Soil,Germination,87,31,62,0
Wheat,Alluvial Soil,Germination,88,32,59,0
Wheat,Alluvial Soil,Germination,89,33,56,0
Wheat,Alluvial Soil,Germination,90,34,53,0
Wheat,Alluvial Soil,Germination,91,35,50,0
Wheat,Alluvial Soil,Germination,92,36,47,0
Wheat,Alluvial Soil,Germination,93,37,44,0
Wheat,Alluvial Soil,Germination,94,38,41,0
Wheat,Alluvial Soil,Germination,95,39,38,0
Wheat,Alluvial Soil,Germination,96,40,35,0
Wheat,Alluvial Soil,Germination,97,41,32,0
Wheat,Alluvial Soil,Germination,98,42,29,0
Wheat,Alluvial Soil,Germination,99,43,26,0
Wheat,Alluvial Soil,Germination,100,44,23,0
Wheat,Alluvial Soil,Seedling Stage,1,45,20,1
Wheat,Alluvial Soil,Seedling Stage,2,46,17,1
Wheat,Alluvial Soil,Seedling Stage,3,25,80,1
Wheat,Alluvial Soil,Seedling Stage,4,26,77,1
Wheat,Alluvial Soil,Seedling Stage,5,27,74,1
Wheat,Alluvial Soil,Seedling Stage,6,28,71,1
Wheat,Alluvial Soil,Seedling Stage,7,29,68,1
Wheat,Alluvial Soil,Seedling Stage,8,30,65,1
Wheat,Alluvial Soil,Seedling Stage,9,31,62,1
Wheat,Alluvial Soil,Seedling Stage,10,32,59,1
Wheat,Alluvial Soil,Seedling Stage,11,33,56,1
Wheat,Alluvial Soil,Seedling Stage,12,34,53,1
Wheat,Alluvial Soil,Seedling Stage,13,35,50,1
Wheat,Alluvial Soil,Seedling Stage,14,36,47,1
Wheat,Alluvial Soil,Seedling Stage,15,37,44,1
Wheat,Alluvial Soil,Seedling Stage,16,38,41,1
Wheat,Alluvial Soil,Seedling Stage,17,39,38,1
Wheat,Alluvial Soil,Seedling Stage,18,40,35,1
Wheat,Alluvial Soil,Seedling Stage,19,41,32,1
Wheat,Alluvial Soil,Seedling Stage,20,42,29,1
Wheat,Alluvial Soil,Seedling Stage,21,43,26,1
Wheat,Alluvial Soil,Seedling Stage,22,44,23,1
Wheat,Alluvial Soil,Seedling Stage,23,45,20,1
Wheat,Alluvial Soil,Seedling Stage,24,46,17,1
Wheat,Alluvial Soil,Seedling Stage,25,25,80,1
Wheat,Alluvial Soil,Seedling Stage,26,26,77,1
Wheat,Alluvial Soil,Seedling Stage,27,27,74,1
Wheat,Alluvial Soil,Seedling Stage,28,28,71,1
Wheat,Alluvial Soil,Seedling Stage,29,29,68,1
Wheat,Alluvial Soil,Seedling Stage,30,30,65,1
Wheat,Alluvial Soil,Seedling Stage,31,31,62,1
Wheat,Alluvial Soil,Seedling Stage,32,32,59,1
Wheat,Alluvial Soil,Seedling Stage,33,33,56,1
Wheat,Alluvial Soil,Seedling Stage,34,34,53,1
Wheat,Alluvial Soil,Seedling Stage,35,35,50,1
Wheat,Alluvial Soil,Seedling Stage,36,36,47,1
Wheat,Alluvial Soil,Seedling Stage,37,37,44,1
Wheat,Alluvial Soil,Seedling Stage,38,38,41,1
Wheat,Alluvial Soil,Seedling Stage,39,39,38,1
Wheat,Alluvial Soil,Seedling Stage,40,40,35,2
Wheat,Alluvial Soil,Seedling Stage,41,41,32,2
Wheat,Alluvial Soil,Seedling Stage,42,42,29,2
Wheat,Alluvial Soil,Seedling Stage,43,43,26,2
Wheat,Alluvial Soil,Seedling Stage,44,44,23,2
Wheat,Alluvial Soil,Seedling Stage,45,45,20,2
Wheat,Alluvial Soil,Seedling Stage,46,46,17,2
Wheat,Alluvial Soil,Seedling Stage,47,25,80,2
Wheat,Alluvial Soil,Seedling Stage,48,26,77,2
Wheat,Alluvial Soil,Seedling Stage,49,27,74,2
Wheat,Alluvial Soil,Seedling Stage,50,28,71,2
Wheat,Alluvial Soil,Seedling Stage,51,29,68,0
Wheat,Alluvial Soil,Seedling Stage,52,30,65,0
Wheat,Alluvial Soil,Seedling Stage,53,31,62,0
Wheat,Alluvial Soil,Seedling Stage,54,32,59,0
Wheat,Alluvial Soil,Seedling Stage,55,33,56,0
Wheat,Alluvial Soil,Seedling Stage,56,34,53,0
Wheat,Alluvial Soil,Seedling Stage,57,35,50,0
Wheat,Alluvial Soil,Seedling Stage,58,36,47,0
Wheat,Alluvial Soil,Seedling Stage,59,37,44,0
Wheat,Alluvial Soil,Seedling Stage,60,38,41,0
Wheat,Alluvial Soil,Seedling Stage,61,39,38,0
Wheat,Alluvial Soil,Seedling Stage,62,40,35,0
Wheat,Alluvial Soil,Seedling Stage,63,41,32,0
Wheat,Alluvial Soil,Seedling Stage,64,42,29,0
Wheat,Alluvial Soil,Seedling Stage,65,43,26,0
Wheat,Alluvial Soil,Seedling Stage,66,44,23,0
Wheat,Alluvial Soil,Seedling Stage,67,45,20,0
Wheat,Alluvial Soil,Seedling Stage,68,46,17,0
Wheat,Alluvial Soil,Seedling Stage,69,25,80,0
Wheat,Alluvial Soil,Seedling Stage,70,26,77,0
Wheat,Alluvial Soil,Seedling Stage,71,27,74,0
Wheat,Alluvial Soil,Seedling Stage,72,28,71,0
Wheat,Alluvial Soil,Seedling Stage,73,29,68,0
Wheat,Alluvial Soil,Seedling Stage,74,30,65,0
Wheat,Alluvial Soil,Seedling Stage,75,31,62,0
Wheat,Alluvial Soil,Seedling Stage,76,32,59,0
Wheat,Alluvial Soil,Seedling Stage,77,33,56,0
Wheat,Alluvial Soil,Seedling Stage,78,34,53,0
Wheat,Alluvial Soil,Seedling Stage,79,35,50,0
Wheat,Alluvial Soil,Seedling Stage,80,36,47,0
Wheat,Alluvial Soil,Seedling Stage,81,37,44,0
Wheat,Alluvial Soil,Seedling Stage,82,38,41,0
Wheat,Alluvial Soil,Seedling Stage,83,39,38,0
Wheat,Alluvial Soil,Seedling Stage,84,40,35,0
Wheat,Alluvial Soil,Seedling Stage,85,41,32,0
Wheat,Alluvial Soil,Seedling Stage,86,42,29,0
Wheat,Alluvial Soil,Seedling Stage,87,43,26,0
Wheat,Alluvial Soil,Seedling Stage,88,44,23,0
Wheat,Alluvial Soil,Seedling Stage,89,45,20,0
